firm_name,year,successful_investments,out_of_business,corporate_venture_firm,monetary_size_deals_year_usdmn,early_stage_investor,first_investment_year,venture_firm_industry,venture_firm_location
IFC Asset Management Company,2013,0,0,0,268.51999,0,2003,Other,Asia
IFC Asset Management Company,2014,0,0,0,108.62,0,2003,Other,Asia
IFCI,2001,0,1,0,,0,2001,Other,Asia
IFCI Venture Capital Funds,2008,0,0,0,21.719999,0,2008,Other,Asia
IFCI Venture Capital Funds,2009,0,0,0,21.050001,0,2008,Other,Asia
IFCI Venture Capital Funds,2011,0,0,0,9.6499996,0,2008,Other,Asia
IFCI Venture Capital Funds,2012,0,0,0,.40000001,0,2008,Other,Asia
IFU,2009,0,1,0,7.71,0,2009,Other Tech,Other
IG Angels Club,2013,0,0,0,1.4,1,2013,Internet,Other
IG Expansion,2010,0,1,0,,0,2010,Internet,Other
IHI Corporation,2014,0,0,0,,0,2009,Other Tech,USnonCA
IHS Inc.,2000,0,1,0,37.5,0,2000,Other,USnonCA
IKANO,2006,0,1,0,,0,2006,Internet,California
IKB Invest,2000,0,0,0,81.690002,0,2000,Medical,Europe
IKB Invest,2003,0,0,0,17.379999,0,2000,Medical,Europe
IKB Invest,2005,0,1,0,28.34,0,2000,Medical,Europe
IKP Investment Management,2011,0,1,0,2.2,1,2011,Other Tech,Asia
IL&FS Investment Managers,2004,0,0,0,5,0,2003,Other,Asia
IL&FS Investment Managers,2005,0,0,0,25.01,0,2003,Other,Asia
IL&FS Investment Managers,2006,0,0,0,5.5,0,2003,Other,Asia
IL&FS Investment Managers,2007,0,1,0,,0,2003,Other,Asia
IMG Worldwide,2012,0,0,0,36,0,2012,Internet,Europe
IMG Worldwide,2014,0,0,0,,0,2012,Internet,Europe
IMH Venture,1999,0,0,0,10.31,0,1999,Medical,Europe
IMH Venture,2000,0,0,0,17,0,1999,Medical,Europe
IMH Venture,2001,0,0,0,29.66,0,1999,Medical,Europe
IMH Venture,2002,0,1,0,14.82,0,1999,Medical,Europe
IMI Fondi Chiusi,2013,0,0,0,3.5899999,1,2006,Internet,USnonCA
IMI Fondi Chiusi,2014,0,0,0,2.78,1,2006,Internet,USnonCA
IMI Mobile,2008,0,0,0,,0,2008,Internet,Europe
IMI Mobile,2009,0,1,0,,0,2008,Internet,Europe
IMI.VC,2013,0,0,0,25,1,2011,Software,Europe
IMI.VC,2014,0,0,0,1.3,1,2011,Software,Europe
IMIX,2010,0,1,0,,0,2010,Medical,Other
IMJ Fenox,2013,0,0,0,2,1,2013,Internet,Asia
IMJ Fenox,2014,0,0,0,,1,2013,Internet,Asia
IMM Investment,2014,0,0,0,12,0,2014,Other Tech,Asia
INC3 Ventures,2001,0,0,0,19.5,1,2001,Software,California
INC3 Ventures,2003,0,0,0,22.450001,1,2001,Software,California
INC3 Ventures,2006,0,1,0,,1,2001,Software,California
INCISENT Labs,2012,0,0,0,.89999998,1,2012,Internet,USnonCA
INCITE Co-investment Fund,2013,0,0,0,1.3,0,2013,Other Tech,USnonCA
ING Bank,2011,0,0,0,85,0,2011,Other Tech,Europe
ING Bank,2013,0,0,0,210,0,2011,Other Tech,Europe
ING Baring Furman Selz L.L.C,1996,0,0,0,9,0,1996,Medical,USnonCA
ING Baring Furman Selz L.L.C,1998,0,0,0,31,0,1996,Medical,USnonCA
ING Baring Furman Selz L.L.C,2000,0,1,0,34,0,1996,Medical,USnonCA
ING Belgium,2003,0,0,0,15.26,1,2003,Medical,Europe
ING Belgium,2005,0,0,0,18.09,1,2003,Medical,Europe
ING Belgium,2009,0,1,0,47.360001,1,2003,Medical,Europe
ING Capital,2003,0,0,0,13.98,1,2003,Medical,California
ING Capital,2007,0,0,0,3.1099999,1,2003,Medical,California
ING Capital,2009,0,0,0,24.370001,1,2003,Medical,California
ING Capital,2011,0,0,0,58,1,2003,Medical,California
ING Capital,2012,0,0,0,2.5,1,2003,Medical,California
ING Capital,2013,3,0,0,,1,2003,Medical,California
ING Group,1999,0,0,0,24.48,0,1999,Medical,Europe
ING Group,2000,0,0,0,6.0100002,0,1999,Medical,Europe
ING Group,2001,0,0,0,90,0,1999,Medical,Europe
ING Group,2004,0,0,0,14.9,0,1999,Medical,Europe
ING Group,2007,0,0,0,35.549999,0,1999,Medical,Europe
ING Group,2009,0,0,0,23,0,1999,Medical,Europe
ING Group,2014,0,0,0,,0,1999,Medical,Europe
INKEF Capital,2011,0,0,0,1.54,1,2011,Medical,Europe
INKEF Capital,2012,0,0,0,7.2999997,1,2011,Medical,Europe
INKEF Capital,2013,0,0,0,10.04,1,2011,Medical,Europe
INKEF Capital,2014,0,0,0,2.71,1,2011,Medical,Europe
INNOVA Commercialization Group,2014,0,0,0,1.09,1,2012,Other,USnonCA
INPG Entreprise,2012,0,0,0,1.11,0,2012,Medical,Europe
INRA Transfert,2011,0,1,0,1.5,1,2011,Medical,Europe
INROADS Capital Partners,1998,0,0,0,1.9,1,1998,Other Tech,California
INROADS Capital Partners,2000,0,0,0,10,1,1998,Other Tech,California
INROADS Capital Partners,2003,0,0,0,6,1,1998,Other Tech,California
INROADS Capital Partners,2006,0,1,0,6,1,1998,Other Tech,California
INSIDE Secure,2012,1,0,0,,0,2012,Other Tech,California
INSIDE Secure,2014,2,0,0,11.6,0,2012,Other Tech,California
INTECH,2011,0,1,0,4.1999998,1,2011,Software,Asia
INVENT Ventures,2013,0,0,0,,1,2013,Medical,California
INVESCO Asset Management,1994,0,0,0,10.8,0,1994,Medical,USnonCA
INVESCO Asset Management,1997,0,0,0,26.200001,0,1994,Medical,USnonCA
INVESCO Asset Management,2005,0,0,0,20,0,1994,Medical,USnonCA
INVESCO Asset Management,2006,0,0,0,12,0,1994,Medical,USnonCA
INVESCO Asset Management,2011,0,0,0,39.16,0,1994,Medical,USnonCA
INVESCO Asset Management,2012,0,0,0,36,0,1994,Medical,USnonCA
INVESCO Asset Management,2013,0,0,0,37.709999,0,1994,Medical,USnonCA
INVESCO Plc,2001,0,0,0,225,0,2001,Other Tech,USnonCA
INVESCO Plc,2011,0,1,0,32.5,0,2001,Other Tech,USnonCA
INVEST AG,2004,0,1,0,32.82,0,2004,Medical,Europe
INVESTER Private Equity,2012,0,0,0,18.870001,0,2012,Internet,Europe
INgrooves,2007,0,0,0,,1,2007,Internet,USnonCA
INgrooves,2012,2,0,0,,1,2007,Internet,USnonCA
INnovation Angels,2014,0,0,0,1.63,1,2014,Other Tech,Asia
IP Group,1999,0,0,0,21,0,1999,Medical,Europe
IP Group,2004,0,0,0,2.5999999,0,1999,Medical,Europe
IP Group,2005,0,0,0,13.45,0,1999,Medical,Europe
IP Group,2006,0,0,0,35.939999,0,1999,Medical,Europe
IP Group,2007,0,0,0,23.15,0,1999,Medical,Europe
IP Group,2008,0,0,0,39.650002,0,1999,Medical,Europe
IP Group,2009,0,0,0,11.11,0,1999,Medical,Europe
IP Group,2010,0,0,0,39.919998,0,1999,Medical,Europe
IP Group,2011,0,0,0,50.82,0,1999,Medical,Europe
IP Group,2012,0,0,0,31.299999,0,1999,Medical,Europe
IP Group,2013,0,0,0,15.7,0,1999,Medical,Europe
IP Group,2014,0,0,0,3.1800001,0,1999,Medical,Europe
IPC Securities Corporation,2004,0,1,0,4.5,0,2004,Medical,Other
IPLogic,2005,0,1,0,,0,2005,Other Tech,USnonCA
IPO Private Equity,2007,0,1,0,36.509998,0,2007,Other Tech,Europe
IPSA,2004,0,0,0,55.529999,1,2004,Medical,Europe
IPSA,2005,0,0,0,24.709999,1,2004,Medical,Europe
IPSA,2006,0,0,0,15.11,1,2004,Medical,Europe
IPSA,2007,0,0,0,57.870003,1,2004,Medical,Europe
IPSA,2008,0,0,0,32.889999,1,2004,Medical,Europe
IPSA,2009,0,0,0,55,1,2004,Medical,Europe
IPSA,2010,0,0,0,22.6,1,2004,Medical,Europe
IPSA,2011,0,1,0,11.2,1,2004,Medical,Europe
IPV Capital,2001,0,0,0,34.209999,1,1999,Other Tech,Asia
IPV Capital,2002,0,0,0,2.0899999,1,1999,Other Tech,Asia
IPV Capital,2003,0,0,0,1.8099999,1,1999,Other Tech,Asia
IPV Capital,2004,0,0,0,3.99,1,1999,Other Tech,Asia
IPV Capital,2005,0,0,0,30.629999,1,1999,Other Tech,Asia
IPV Capital,2006,0,0,0,3.9000001,1,1999,Other Tech,Asia
IPV Capital,2007,0,0,0,47.040001,1,1999,Other Tech,Asia
IPV Capital,2008,1,0,0,21.42,1,1999,Other Tech,Asia
IPV Capital,2009,0,0,0,,1,1999,Other Tech,Asia
IPV Capital,2010,0,0,0,65,1,1999,Other Tech,Asia
IPV Capital,2011,0,0,0,25,1,1999,Other Tech,Asia
IPV Capital,2012,0,0,0,9.71,1,1999,Other Tech,Asia
IPV Capital,2013,0,0,0,47,1,1999,Other Tech,Asia
IPV Capital,2014,4,0,0,30,1,1999,Other Tech,Asia
IQ Capital Partners,2006,0,0,0,1.5599999,1,2006,Software,Europe
IQ Capital Partners,2007,0,0,0,4.0999999,1,2006,Software,Europe
IQ Capital Partners,2008,0,0,0,4.96,1,2006,Software,Europe
IQ Capital Partners,2009,0,0,0,8.3000002,1,2006,Software,Europe
IQ Capital Partners,2010,0,0,0,7.6900001,1,2006,Software,Europe
IQ Capital Partners,2011,0,0,0,14.84,1,2006,Software,Europe
IQ Capital Partners,2012,0,0,0,7.25,1,2006,Software,Europe
IQ Capital Partners,2013,0,0,0,3.45,1,2006,Software,Europe
IQ Capital Partners,2014,0,0,0,5.9300003,1,2006,Software,Europe
IQE plc,2012,0,0,0,19.200001,0,2012,Other Tech,California
IRDI Midi Pyrenees,2006,0,0,0,1.26,0,2006,Other Tech,Europe
IRDI Midi Pyrenees,2008,0,0,0,3.1199999,0,2006,Other Tech,Europe
IRDI Midi Pyrenees,2009,0,1,0,4.4899998,0,2006,Other Tech,Europe
IRDI-ICSO,2005,0,0,0,,0,2005,Other Tech,Europe
IRDI-ICSO,2007,0,0,0,9.8599997,0,2005,Other Tech,Europe
IRDI-ICSO,2008,0,0,0,3.1199999,0,2005,Other Tech,Europe
IRDI-ICSO,2009,0,0,0,20.110001,0,2005,Other Tech,Europe
IRDI-ICSO,2011,0,0,0,10,0,2005,Other Tech,Europe
IRDI-ICSO,2013,0,0,0,6.6900001,0,2005,Other Tech,Europe
IREP,2014,0,0,0,,0,2014,Internet,Asia
IRS,2010,0,1,0,.23999999,0,2010,Medical,USnonCA
IS Solutions Plc,2010,0,1,0,3.23,0,2010,Other Tech,Europe
ISAI,2011,0,0,0,6.98,0,2010,Internet,Europe
ISAI,2012,0,0,0,15,0,2010,Internet,Europe
ISAI,2013,0,0,0,21.360001,0,2010,Internet,Europe
ISAI,2014,2,0,0,113.3,0,2010,Internet,Europe
ISAO Corporation,2000,0,1,0,115.5,0,2000,Other Tech,California
ISIS,2002,0,0,0,22.4,0,2002,Medical,USnonCA
ISIS,2005,0,1,0,29,0,2002,Medical,USnonCA
ISIS Equity Partners,2003,0,0,0,6.6500001,0,2003,Medical,Europe
ISIS Equity Partners,2004,0,0,0,1.8099999,0,2003,Medical,Europe
ISIS Equity Partners,2005,0,1,0,19.719999,0,2003,Medical,Europe
ISR Solutions,2004,0,1,0,,0,2004,Other,USnonCA
IT Partners,2007,0,1,0,7,0,2007,Software,California
IT Ventures,2006,0,0,0,11.5,1,2006,Other Tech,California
IT Ventures,2013,0,0,0,3,1,2006,Other Tech,California
IT-Farm,2002,0,0,0,14.7,0,2002,Other,California
IT-Farm,2008,0,0,0,,0,2002,Other,California
IT-Farm,2011,0,1,0,4.4000001,0,2002,Other,California
IT-Farm Corp.,2003,0,0,0,6.6999998,0,2003,Other Tech,Asia
IT-Farm Corp.,2007,0,0,0,7.3800001,0,2003,Other Tech,Asia
IT-Farm Corp.,2012,0,0,0,2.49,0,2003,Other Tech,Asia
IT2 Capital,2008,0,1,0,,0,2008,Software,Europe
ITC Holdings Corp.,2000,0,0,0,13,0,2000,Other,USnonCA
ITC Holdings Corp.,2010,0,0,0,18,0,2000,Other,USnonCA
ITC Holdings Corp.,2011,0,0,0,33,0,2000,Other,USnonCA
ITC Holdings Corp.,2013,0,0,0,5,0,2000,Other,USnonCA
ITECH Group,2012,0,0,0,5,0,2012,Medical,Europe
ITI Energy,2006,0,1,0,7,0,2006,Other,California
ITOCHU Corporation,1995,0,0,0,,0,1994,Software,USnonCA
